segment,score
reference,0.37500321622996313
reference,0.37431357066874055
reference,0.5508373916263368
reference,0.553938996718923
reference,0.5661713600240909
reference,0.16462044650125654
reference,0.255376865557491
reference,0.25846025939764344
reference,0.3859075451409073
reference,0.38328372633165453
reference,0.5688081918087311
reference,0.25735543797746446
reference,0.26619407524057803
reference,0.16186954179042373
reference,0.45022935839199213
reference,0.3577142679575813
reference,0.32669044283512133
reference,0.3627237678614805
reference,0.48750781304124796
reference,0.33712957246740477
reference,0.45332178525863553
reference,0.5612934523396885
reference,0.3451177480298642
reference,0.24479769564803888
reference,0.3490410507935079
reference,0.2728022585540828
reference,0.16471860138384492
reference,0.3718618248092839
reference,0.26324141262426054
reference,0.4842550931127164
reference,0.49678769568232933
reference,0.3419448790392987
reference,0.29141972110715886
reference,0.35443447339315187
reference,0.25385174470237726
reference,0.5017453887262706
reference,0.30803188651229213
reference,0.29141972110715886
reference,0.32669044283512133
reference,0.2426471580136303
reference,0.45119000759046884
reference,0.3847845825087788
reference,0.3487535636966914
reference,0.3451177480298642
reference,0.25170120706796867
reference,0.47941318925631277
reference,0.34190936930094795
reference,0.30803188651229213
reference,0.4081148510518887
reference,0.25803562786404827
reference,0.354939835788733
reference,0.30259078741111045
reference,0.48958476586284283
reference,0.4069768089219356
reference,0.29637150660942946
reference,0.29141972110715886
reference,0.30259078741111045
reference,0.3487535636966914
reference,0.2558850902296397
reference,0.30703449416281436
reference,0.3526462007126952
reference,0.30803188651229213
reference,0.4478185290457664
reference,0.29141972110715886
reference,0.4966700192608537
reference,0.3532628478657276
reference,0.40569269170103717
reference,0.45091095591240987
reference,0.30803188651229213
reference,0.49624840286863064
reference,0.311320521868659
reference,0.3241743275286272
reference,0.3100308478710017
reference,0.2572448772826858
reference,0.30259078741111045
reference,0.6198170538032868
reference,0.34766077421741837
reference,0.4078270363143694
reference,0.5077818704125255
reference,0.3172308757098566
reference,0.33136284343730904
reference,0.3570715829423548
reference,0.26096068036327913
reference,0.4483520305266533
reference,0.5082100447038523
reference,0.30259078741111045
reference,0.35111173528026807
reference,0.4055831893873334
reference,0.6285829516390615
reference,0.45025171392600943
reference,0.4983136050750728
reference,0.45334414079265284
reference,0.33989920387094064
reference,0.3180497447328721
reference,0.26231171706429035
reference,0.6289395507442536
reference,0.5074676953386185
reference,0.40424881210122926
reference,0.36521301659804556
reference,0.49244016310468464
reference,0.29402683599205126
reference,0.478132499544642
reference,0.43267886692830276
reference,0.4521599689397977
reference,0.49070194683702006
reference,0.3069626405071438
reference,0.47692504431350047
reference,0.43200442040965376
reference,0.2854634910289308
reference,0.42123643221415547
reference,0.46991153290502297
reference,0.6198170538032868
reference,0.43190061667886975
reference,0.41785669715511164
reference,0.2925991177792222
reference,0.5568645875376582
reference,0.5493217942535474
reference,0.462162987408378
reference,0.44601939623951986
reference,0.4666092725729747
reference,0.4703053618089914
reference,0.6285829516390615
reference,0.5532223600632119
