operation_id,fecha_score,proyecto,asesor_id,canal,riesgo_caida,prioridad,sla_horas,valor_esperado_en_riesgo,accion_recomendada,ranking_prioridad,data_mode
OP_6A4B653473,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.476996,P2,72,22802.47,Monitorear en 72h y actualizar estado comercial.,484,real_source:ranking_operaciones_riesgo_caida.parquet
OP_179BF10FAF,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.476666,P2,72,25382.49,Monitorear en 72h y actualizar estado comercial.,380,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A643F1EFFE,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.476568,P2,72,25663.17,Monitorear en 72h y actualizar estado comercial.,365,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6B1AAB63FD,2026-07-05,Modena,ASESOR_C6B4E60323,sin_clasificar,0.474582,P2,72,25342.67,Monitorear en 72h y actualizar estado comercial.,382,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B6C702B463,2026-07-05,Fenix,ASESOR_9FCF63DC91,sin_clasificar,0.474537,P2,72,30164.63,Monitorear en 72h y actualizar estado comercial.,275,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C484112CF5,2026-07-05,Modena,ASESOR_E05C20E0FE,sin_clasificar,0.474118,P2,72,34117.21,Monitorear en 72h y actualizar estado comercial.,190,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CA6249CF4D,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.474093,P2,72,25979.87,Monitorear en 72h y actualizar estado comercial.,355,real_source:ranking_operaciones_riesgo_caida.parquet
OP_547F4CF93E,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.474061,P2,72,32496.85,Monitorear en 72h y actualizar estado comercial.,220,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3E04CC4787,2026-07-05,Modena,ASESOR_E5897908D5,sin_clasificar,0.473766,P2,72,24162.05,Monitorear en 72h y actualizar estado comercial.,424,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0A73398294,2026-07-05,Modena,ASESOR_950BED165C,sin_clasificar,0.473619,P2,72,23508.6,Monitorear en 72h y actualizar estado comercial.,456,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D26B0BD59B,2026-07-05,Fenix,ASESOR_9FCF63DC91,sin_clasificar,0.473047,P2,72,30405.69,Monitorear en 72h y actualizar estado comercial.,264,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D63FDCB06D,2026-07-05,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,0.473022,P2,72,32254.16,Monitorear en 72h y actualizar estado comercial.,226,real_source:ranking_operaciones_riesgo_caida.parquet
OP_376BBEAE75,2026-07-05,Modena,ASESOR_C6B4E60323,sin_clasificar,0.472939,P2,72,26248.14,Monitorear en 72h y actualizar estado comercial.,349,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CD076CB063,2026-07-05,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,0.472791,P2,72,42380.97,Monitorear en 72h y actualizar estado comercial.,101,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B21994DFAC,2026-07-05,Torre Nápoles,ASESOR_CF9D39A66F,sin_clasificar,0.472479,P2,72,25652.58,Monitorear en 72h y actualizar estado comercial.,366,real_source:ranking_operaciones_riesgo_caida.parquet
OP_96136E2247,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.471855,P2,72,33195.01,Monitorear en 72h y actualizar estado comercial.,208,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2F54F924BD,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.471689,P2,72,33259.38,Monitorear en 72h y actualizar estado comercial.,207,real_source:ranking_operaciones_riesgo_caida.parquet
OP_38661B0307,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.471034,P2,72,27555.51,Monitorear en 72h y actualizar estado comercial.,312,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BC0A48A213,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.47099,P2,72,43095.63,Monitorear en 72h y actualizar estado comercial.,98,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5D059C1FAC,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.470723,P2,72,27396.08,Monitorear en 72h y actualizar estado comercial.,319,real_source:ranking_operaciones_riesgo_caida.parquet
OP_35D811B233,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.470344,P2,72,37359.88,Monitorear en 72h y actualizar estado comercial.,143,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5E96F5F548,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.470344,P2,72,37200.72,Monitorear en 72h y actualizar estado comercial.,148,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0BC1F940FA,2026-07-05,Fenix,ASESOR_9FCF63DC91,sin_clasificar,0.469782,P2,72,32162.68,Monitorear en 72h y actualizar estado comercial.,233,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B316342305,2026-07-05,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,0.46896,P2,72,38841.15,Monitorear en 72h y actualizar estado comercial.,130,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0E311E3131,2026-07-05,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,0.468682,P2,72,43942.35,Monitorear en 72h y actualizar estado comercial.,91,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D207CCBDC0,2026-07-05,Modena,ASESOR_950BED165C,sin_clasificar,0.468596,P2,72,24295.25,Monitorear en 72h y actualizar estado comercial.,418,real_source:ranking_operaciones_riesgo_caida.parquet
OP_13AE898CCC,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.468476,P2,72,21960.31,Monitorear en 72h y actualizar estado comercial.,512,real_source:ranking_operaciones_riesgo_caida.parquet
OP_ECAC634815,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.468325,P2,72,24040.72,Monitorear en 72h y actualizar estado comercial.,432,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B7C135C5AE,2026-07-05,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,0.467488,P2,72,25454.72,Monitorear en 72h y actualizar estado comercial.,378,real_source:ranking_operaciones_riesgo_caida.parquet
OP_88F4A3F4EA,2026-07-05,Modena,ASESOR_1265C8A465,sin_clasificar,0.467196,P2,72,35740.53,Monitorear en 72h y actualizar estado comercial.,164,real_source:ranking_operaciones_riesgo_caida.parquet
OP_10DBFAD245,2026-07-05,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,0.467191,P2,72,24022.41,Monitorear en 72h y actualizar estado comercial.,435,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4C1E9160BE,2026-07-05,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,0.467154,P2,72,33548.83,Monitorear en 72h y actualizar estado comercial.,203,real_source:ranking_operaciones_riesgo_caida.parquet
OP_22ADCA0F22,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.466422,P2,72,26500.1,Monitorear en 72h y actualizar estado comercial.,340,real_source:ranking_operaciones_riesgo_caida.parquet
OP_02905C10C4,2026-07-05,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,0.466198,P2,72,23969.29,Monitorear en 72h y actualizar estado comercial.,438,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8CABBA0AC3,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.46595,P2,72,30648.49,Monitorear en 72h y actualizar estado comercial.,260,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B75B0F324B,2026-07-05,Capadocia,ASESOR_E5897908D5,sin_clasificar,0.465387,P2,72,34904.03,Monitorear en 72h y actualizar estado comercial.,178,real_source:ranking_operaciones_riesgo_caida.parquet
OP_177368C3BF,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.465343,P2,72,32248.3,Monitorear en 72h y actualizar estado comercial.,228,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2A8A376DB8,2026-07-05,Torre Nápoles,ASESOR_E05C20E0FE,sin_clasificar,0.464817,P2,72,25795.86,Monitorear en 72h y actualizar estado comercial.,361,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CF02092142,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.464703,P2,72,39316.61,Monitorear en 72h y actualizar estado comercial.,124,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DB9265E50A,2026-07-05,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,0.46451,P2,72,22993.27,Monitorear en 72h y actualizar estado comercial.,479,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6AA604D14F,2026-07-05,Modena,ASESOR_C6B4E60323,sin_clasificar,0.4637,P2,72,29469.04,Monitorear en 72h y actualizar estado comercial.,285,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0CF5C1B193,2026-07-05,Modena,ASESOR_950BED165C,sin_clasificar,0.463501,P2,72,27978.28,Monitorear en 72h y actualizar estado comercial.,304,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2B7AEAB657,2026-07-05,Edificio Valdizan,ASESOR_7B5A7F5FB0,sin_clasificar,0.46315,P2,72,45035.53,Monitorear en 72h y actualizar estado comercial.,78,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B6AAAA525B,2026-07-05,Modena,ASESOR_1265C8A465,sin_clasificar,0.463136,P2,72,35313.95,Monitorear en 72h y actualizar estado comercial.,171,real_source:ranking_operaciones_riesgo_caida.parquet
OP_81DD04B6C2,2026-07-05,Torre Nápoles,ASESOR_9FCF63DC91,sin_clasificar,0.463113,P2,72,25456.87,Monitorear en 72h y actualizar estado comercial.,377,real_source:ranking_operaciones_riesgo_caida.parquet
OP_94FE69ECAD,2026-07-05,Modena,ASESOR_950BED165C,sin_clasificar,0.463062,P2,72,28079.87,Monitorear en 72h y actualizar estado comercial.,302,real_source:ranking_operaciones_riesgo_caida.parquet
OP_60EDA12A8E,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.46235,P2,72,24273.38,Monitorear en 72h y actualizar estado comercial.,420,real_source:ranking_operaciones_riesgo_caida.parquet
OP_40C23D1E8F,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.461731,P2,72,32706.2,Monitorear en 72h y actualizar estado comercial.,216,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B8F14C9C1B,2026-07-05,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,0.461381,P2,72,30174.3,Monitorear en 72h y actualizar estado comercial.,273,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5C59AAF0B0,2026-07-05,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,0.461221,P2,72,27916.0,Monitorear en 72h y actualizar estado comercial.,305,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7AE0E56611,2026-07-05,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,0.460869,P2,72,34027.78,Monitorear en 72h y actualizar estado comercial.,195,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7C52254F64,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.460659,P2,72,31094.47,Monitorear en 72h y actualizar estado comercial.,254,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7A4E96D7E5,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.460131,P2,72,23466.02,Monitorear en 72h y actualizar estado comercial.,459,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4B67CBDAAA,2026-07-05,Edificio Valdizan,ASESOR_8618B6BE3A,sin_clasificar,0.459946,P2,72,44337.68,Monitorear en 72h y actualizar estado comercial.,85,real_source:ranking_operaciones_riesgo_caida.parquet
OP_90D30F280F,2026-07-05,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,0.459759,P2,72,41187.56,Monitorear en 72h y actualizar estado comercial.,111,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8AC5ABA6A3,2026-07-05,Modena,ASESOR_C6B4E60323,sin_clasificar,0.459634,P2,72,22682.93,Monitorear en 72h y actualizar estado comercial.,491,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F86FBF212B,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.45957,P2,72,25499.23,Monitorear en 72h y actualizar estado comercial.,376,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0E8F48EC57,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.459504,P2,72,30485.78,Monitorear en 72h y actualizar estado comercial.,262,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A4911EA0F1,2026-07-05,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,0.459368,P2,72,22407.13,Monitorear en 72h y actualizar estado comercial.,498,real_source:ranking_operaciones_riesgo_caida.parquet
OP_79012A39D1,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.459199,P2,72,25829.94,Monitorear en 72h y actualizar estado comercial.,360,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C435352640,2026-07-05,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,0.457573,P2,72,31572.56,Monitorear en 72h y actualizar estado comercial.,244,real_source:ranking_operaciones_riesgo_caida.parquet
OP_47BD82D03C,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.457304,P2,72,24351.43,Monitorear en 72h y actualizar estado comercial.,416,real_source:ranking_operaciones_riesgo_caida.parquet
OP_060C32BB91,2026-07-05,Fenix,ASESOR_950BED165C,sin_clasificar,0.45713,P2,72,24066.33,Monitorear en 72h y actualizar estado comercial.,430,real_source:ranking_operaciones_riesgo_caida.parquet
OP_53DB27B083,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.457087,P2,72,25784.41,Monitorear en 72h y actualizar estado comercial.,363,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4DB7E01CB4,2026-07-05,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,0.456982,P2,72,18963.19,Monitorear en 72h y actualizar estado comercial.,588,real_source:ranking_operaciones_riesgo_caida.parquet
OP_327E5856F2,2026-07-05,Torre Nápoles,ASESOR_C6B4E60323,sin_clasificar,0.456521,P2,72,23422.79,Monitorear en 72h y actualizar estado comercial.,466,real_source:ranking_operaciones_riesgo_caida.parquet
OP_53EB969C2F,2026-07-05,Modena,ASESOR_C6B4E60323,sin_clasificar,0.456372,P2,72,25549.76,Monitorear en 72h y actualizar estado comercial.,373,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EC8097D503,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.455524,P2,72,22035.97,Monitorear en 72h y actualizar estado comercial.,510,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B00D9169A1,2026-07-05,Edificio Urbanzen,ASESOR_950BED165C,sin_clasificar,0.455008,P2,72,34108.62,Monitorear en 72h y actualizar estado comercial.,191,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F7A00BAE88,2026-07-05,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,0.454741,P2,72,33154.81,Monitorear en 72h y actualizar estado comercial.,211,real_source:ranking_operaciones_riesgo_caida.parquet
OP_035360786C,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.454526,P2,72,37498.42,Monitorear en 72h y actualizar estado comercial.,141,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F945C5B5CF,2026-07-05,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,0.454034,P2,72,24450.97,Monitorear en 72h y actualizar estado comercial.,410,real_source:ranking_operaciones_riesgo_caida.parquet
OP_95E9EF6B36,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.45348,P2,72,23171.29,Monitorear en 72h y actualizar estado comercial.,472,real_source:ranking_operaciones_riesgo_caida.parquet
OP_34E27E582A,2026-07-05,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,0.453367,P2,72,31486.37,Monitorear en 72h y actualizar estado comercial.,246,real_source:ranking_operaciones_riesgo_caida.parquet
OP_033848E6B1,2026-07-05,Modena,ASESOR_E5897908D5,sin_clasificar,0.453121,P2,72,29403.01,Monitorear en 72h y actualizar estado comercial.,286,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2210B54A9B,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.452349,P2,72,24793.46,Monitorear en 72h y actualizar estado comercial.,399,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B433A1F9F3,2026-07-05,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,0.452193,P2,72,30398.65,Monitorear en 72h y actualizar estado comercial.,265,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DE26CA7819,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.452072,P2,72,24002.58,Monitorear en 72h y actualizar estado comercial.,436,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DD591B0804,2026-07-05,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,0.451865,P2,72,23911.58,Monitorear en 72h y actualizar estado comercial.,441,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6F5A872BC8,2026-07-05,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,0.451465,P2,72,25259.49,Monitorear en 72h y actualizar estado comercial.,384,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EDF45731C1,2026-07-05,Fenix,ASESOR_C6B4E60323,sin_clasificar,0.451129,P2,72,25579.04,Monitorear en 72h y actualizar estado comercial.,372,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9AEC306A55,2026-07-05,Matera,ASESOR_E5897908D5,sin_clasificar,0.451056,P2,72,17523.54,Monitorear en 72h y actualizar estado comercial.,619,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DC98AFBBA5,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.450264,P2,72,28447.7,Monitorear en 72h y actualizar estado comercial.,297,real_source:ranking_operaciones_riesgo_caida.parquet
OP_82E05EC618,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.449855,P2,72,26451.49,Monitorear en 72h y actualizar estado comercial.,342,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0AE8F208B8,2026-07-05,Edificio Mariategui,ASESOR_7B5A7F5FB0,sin_clasificar,0.449396,P2,72,19079.94,Monitorear en 72h y actualizar estado comercial.,582,real_source:ranking_operaciones_riesgo_caida.parquet
OP_468E10C4D9,2026-07-05,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,0.449375,P2,72,25011.67,Monitorear en 72h y actualizar estado comercial.,388,real_source:ranking_operaciones_riesgo_caida.parquet
OP_58CB919275,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.449167,P2,72,23763.71,Monitorear en 72h y actualizar estado comercial.,447,real_source:ranking_operaciones_riesgo_caida.parquet
OP_AC8606524C,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.449068,P2,72,24377.66,Monitorear en 72h y actualizar estado comercial.,415,real_source:ranking_operaciones_riesgo_caida.parquet
OP_22E7A8D071,2026-07-05,Sialia,ASESOR_F59A4378D8,sin_clasificar,0.448941,P2,72,23465.02,Monitorear en 72h y actualizar estado comercial.,460,real_source:ranking_operaciones_riesgo_caida.parquet
OP_816EE1923F,2026-07-05,Sialia,ASESOR_F59A4378D8,sin_clasificar,0.448941,P2,72,22421.91,Monitorear en 72h y actualizar estado comercial.,497,real_source:ranking_operaciones_riesgo_caida.parquet
OP_AD7FCA509E,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.448742,P2,72,27142.74,Monitorear en 72h y actualizar estado comercial.,328,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1E4F84D9BF,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.448742,P2,72,26480.5,Monitorear en 72h y actualizar estado comercial.,341,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5BC7421903,2026-07-05,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,0.44854,P2,72,24055.89,Monitorear en 72h y actualizar estado comercial.,431,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BCDB7C086F,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.448074,P2,72,23368.76,Monitorear en 72h y actualizar estado comercial.,469,real_source:ranking_operaciones_riesgo_caida.parquet
OP_525C1B556A,2026-07-05,Matera,ASESOR_233077BA7F,sin_clasificar,0.447716,P2,72,18166.07,Monitorear en 72h y actualizar estado comercial.,607,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3D732A8E4B,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.447367,P2,72,26325.56,Monitorear en 72h y actualizar estado comercial.,347,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DA15DAFACD,2026-07-05,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,0.446884,P2,72,33522.99,Monitorear en 72h y actualizar estado comercial.,204,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CC7AB885B4,2026-07-05,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,0.446116,P2,72,29711.33,Monitorear en 72h y actualizar estado comercial.,284,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1AE908E5CE,2026-07-05,Fenix,ASESOR_C6B4E60323,sin_clasificar,0.445901,P2,72,21643.35,Monitorear en 72h y actualizar estado comercial.,520,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1C93F8B78A,2026-07-05,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,0.445711,P2,72,22107.01,Monitorear en 72h y actualizar estado comercial.,507,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FE9E82E1C6,2026-07-05,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,0.445082,P2,72,19554.39,Monitorear en 72h y actualizar estado comercial.,573,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BAB35E9692,2026-07-05,Modena,ASESOR_1265C8A465,sin_clasificar,0.443797,P2,72,34420.68,Monitorear en 72h y actualizar estado comercial.,186,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D35C3410C8,2026-07-05,Fenix,ASESOR_DA48A4F817,sin_clasificar,0.443767,P2,72,30370.18,Monitorear en 72h y actualizar estado comercial.,266,real_source:ranking_operaciones_riesgo_caida.parquet
OP_021945A1E5,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.442805,P2,72,27166.08,Monitorear en 72h y actualizar estado comercial.,326,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3FB0706BFC,2026-07-05,Matera,ASESOR_233077BA7F,sin_clasificar,0.442366,P2,72,17925.99,Monitorear en 72h y actualizar estado comercial.,609,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2DEDE1B28F,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.44196,P2,72,24528.8,Monitorear en 72h y actualizar estado comercial.,407,real_source:ranking_operaciones_riesgo_caida.parquet
OP_74BD80FD44,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.44196,P2,72,23983.93,Monitorear en 72h y actualizar estado comercial.,437,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FB1550918D,2026-07-05,Capadocia,ASESOR_E5897908D5,sin_clasificar,0.44156,P2,72,30798.8,Monitorear en 72h y actualizar estado comercial.,259,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C5E64FEF72,2026-07-05,Torre Nápoles,ASESOR_F59A4378D8,sin_clasificar,0.441515,P2,72,23643.12,Monitorear en 72h y actualizar estado comercial.,453,real_source:ranking_operaciones_riesgo_caida.parquet
OP_78F7BCAEFE,2026-07-05,Fenix,ASESOR_950BED165C,sin_clasificar,0.440656,P2,72,23664.8,Monitorear en 72h y actualizar estado comercial.,452,real_source:ranking_operaciones_riesgo_caida.parquet
OP_94491972D6,2026-07-05,Capadocia,ASESOR_CF9D39A66F,sin_clasificar,0.440368,P2,72,23472.63,Monitorear en 72h y actualizar estado comercial.,458,real_source:ranking_operaciones_riesgo_caida.parquet
OP_319981A5DD,2026-07-05,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,0.439798,P2,72,23566.16,Monitorear en 72h y actualizar estado comercial.,455,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8B70A2EAAE,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.439754,P2,72,21417.92,Monitorear en 72h y actualizar estado comercial.,529,real_source:ranking_operaciones_riesgo_caida.parquet
OP_487875C538,2026-07-05,Modena,ASESOR_F59A4378D8,sin_clasificar,0.439349,P2,72,25855.54,Monitorear en 72h y actualizar estado comercial.,357,real_source:ranking_operaciones_riesgo_caida.parquet
OP_624CE0B43D,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.43905,P2,72,34825.34,Monitorear en 72h y actualizar estado comercial.,180,real_source:ranking_operaciones_riesgo_caida.parquet
OP_60CD6EAD89,2026-07-05,Alicanto,ASESOR_E5897908D5,sin_clasificar,0.438528,P2,72,22364.9,Monitorear en 72h y actualizar estado comercial.,499,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8B89CADEED,2026-07-05,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,0.4379,P2,72,24608.2,Monitorear en 72h y actualizar estado comercial.,404,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0FC031AB38,2026-07-05,Alicanto,ASESOR_E5897908D5,sin_clasificar,0.43717,P2,72,21712.07,Monitorear en 72h y actualizar estado comercial.,518,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CB0E64045F,2026-07-05,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,0.435215,P2,72,22195.97,Monitorear en 72h y actualizar estado comercial.,503,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2ECAA0A8EF,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.43487,P2,72,21617.82,Monitorear en 72h y actualizar estado comercial.,521,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D60D1A66C2,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.434621,P2,72,34307.25,Monitorear en 72h y actualizar estado comercial.,188,real_source:ranking_operaciones_riesgo_caida.parquet
OP_542FC517BB,2026-07-05,Edificio Cuba Connect,ASESOR_E05C20E0FE,sin_clasificar,0.433258,P2,72,34797.76,Monitorear en 72h y actualizar estado comercial.,181,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DD9715415F,2026-07-05,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,0.43316,P2,72,35419.94,Monitorear en 72h y actualizar estado comercial.,169,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3120F30DB2,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.432894,P2,72,24350.31,Monitorear en 72h y actualizar estado comercial.,417,real_source:ranking_operaciones_riesgo_caida.parquet
OP_16CEC37BE6,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.432823,P2,72,39652.9,Monitorear en 72h y actualizar estado comercial.,119,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2E4FB8AD14,2026-07-05,Modena,ASESOR_1265C8A465,sin_clasificar,0.432085,P2,72,25854.38,Monitorear en 72h y actualizar estado comercial.,358,real_source:ranking_operaciones_riesgo_caida.parquet
