operation_id,ranking_capacity,proyecto,asesor_id,canal,riesgo_caida,valor_esperado_en_riesgo,dias_en_tuberia,prioridad,sla_horas,accion_recomendada,data_mode
OP_71A1C003,282,Torre Nápoles,ASESOR_1F3B24E1,sin_clasificar,0.5044,29931.4,288,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_27E16152,283,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.5228,29800.01,462,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_E0850A77,284,Capadocia,ASESOR_D5DBFC78,sin_clasificar,0.4461,29711.33,430,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1E68ED4E,285,Modena,ASESOR_1DCEA22A,sin_clasificar,0.4637,29469.04,397,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A0D177B4,286,Modena,ASESOR_2660085B,sin_clasificar,0.4531,29403.01,397,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_00328CE5,287,Sialia,ASESOR_59C3D8E4,sin_clasificar,0.5139,29395.0,216,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D7CDAA5C,288,Matera,ASESOR_26DEBB0E,sin_clasificar,0.4096,29168.19,298,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_23C657F2,289,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.4949,29101.06,643,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_AF180E43,290,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.4172,29008.2,1027,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_09895DE0,291,Fenix,ASESOR_2660085B,sin_clasificar,0.3824,28969.93,337,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_33512007,292,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.315,28854.64,1640,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_6DB6EB4A,293,Matera,ASESOR_1DCEA22A,sin_clasificar,0.4252,28830.74,291,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7CB676D5,294,Tizón y Bueno,ASESOR_2660085B,sin_clasificar,0.4111,28673.35,346,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2CFC8CCB,295,Matera,ASESOR_BB88CD67,sin_clasificar,0.3491,28621.37,219,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9CFD3C75,296,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3174,28601.11,1456,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A0F8B2C4,297,Fenix,ASESOR_2660085B,sin_clasificar,0.4503,28447.7,332,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_4C15F47A,298,Sialia,ASESOR_59C3D8E4,sin_clasificar,0.4817,28440.77,52,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_76EBDB6D,299,Edificio Cuba Connect,ASESOR_C931A67B,sin_clasificar,0.3255,28271.18,1512,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_30883104,300,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.3724,28179.53,2106,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_983BD614,301,Edificio Santa Cruz Infinite,ASESOR_7178B923,sin_clasificar,0.3393,28147.33,1404,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_C3EA99F8,302,Modena,ASESOR_B56EAA59,sin_clasificar,0.4631,28079.87,423,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_F32828AC,303,Fenix,ASESOR_B56EAA59,sin_clasificar,0.4778,27991.82,263,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8BD9C0D4,304,Modena,ASESOR_B56EAA59,sin_clasificar,0.4635,27978.28,372,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_D874E4E4,305,Torre Nápoles,ASESOR_26DEBB0E,sin_clasificar,0.4612,27916.0,136,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_090D3859,306,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.5233,27866.81,570,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_38B83CAE,307,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.347,27781.85,832,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_6D976934,308,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.5002,27760.17,109,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_48A1706E,309,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2744,27680.34,1584,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_43C727EE,310,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.3759,27644.97,1485,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_226F76B5,311,Edificio Santa Cruz Infinite,ASESOR_7178B923,sin_clasificar,0.3424,27568.65,1779,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_20E9C64C,312,Fenix,ASESOR_D5DBFC78,sin_clasificar,0.471,27555.51,266,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_865736A1,313,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2744,27549.67,2568,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8EFBBE9B,314,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2744,27549.67,2482,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_748064BE,315,Modena,ASESOR_26DEBB0E,sin_clasificar,0.4834,27497.66,226,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_377ADEB4,316,Sialia,ASESOR_2660085B,sin_clasificar,0.4884,27473.91,178,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_7A20311C,317,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.377,27470.14,1451,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8D1EDE4F,318,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.3791,27428.3,1375,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_AAE02129,319,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4707,27396.08,47,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_156091EE,320,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2744,27339.9,2540,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_88820462,321,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2744,27339.9,1867,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8D23CF6C,322,Edificio Mariategui,ASESOR_7178B923,sin_clasificar,0.4007,27248.17,1330,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_F10D91A7,323,Capadocia,ASESOR_C931A67B,sin_clasificar,0.404,27224.02,226,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_3949AC15,324,Sialia,ASESOR_1DCEA22A,sin_clasificar,0.4895,27190.29,385,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_1038E0B7,325,Torre Nápoles,ASESOR_1959B8DB,sin_clasificar,0.533,27184.64,4,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_9E11C362,326,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.4428,27166.08,448,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A4E987D1,327,Edificio Santa Cruz Infinite,ASESOR_10B2BE3F,sin_clasificar,0.3408,27163.55,1496,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_02CCA380,328,Alicanto,ASESOR_B56EAA59,sin_clasificar,0.4487,27142.74,647,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_2452984F,329,Alicanto,ASESOR_1959B8DB,sin_clasificar,0.4991,27101.16,183,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_0791963C,330,Los Jardines de Urteaga,ASESOR_81EF4E05,sin_clasificar,0.2794,27076.87,2292,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_5426D2CA,331,Modena,ASESOR_BB88CD67,sin_clasificar,0.415,27029.74,258,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_0BBA869D,332,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3238,27018.56,1743,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_7104741A,333,Edificio Santa Cruz Infinite,ASESOR_10B2BE3F,sin_clasificar,0.3431,26840.3,1849,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_556D7DC3,334,Edificio Santa Cruz Infinite,ASESOR_10B2BE3F,sin_clasificar,0.3431,26799.14,1585,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_058D5D43,335,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.3685,26759.51,1703,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_7ACC684A,336,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3229,26557.08,1671,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_EAA0689A,337,Modena,ASESOR_C931A67B,sin_clasificar,0.3902,26537.53,297,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8EDE6B26,338,Matera,ASESOR_1DCEA22A,sin_clasificar,0.3891,26526.84,336,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_5D8F6CCE,339,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3097,26504.58,1713,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_FC95CE17,340,Fenix,ASESOR_D5DBFC78,sin_clasificar,0.4664,26500.1,600,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_9644294A,341,Alicanto,ASESOR_B56EAA59,sin_clasificar,0.4487,26480.5,445,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_524B2D27,342,Alicanto,ASESOR_B56EAA59,sin_clasificar,0.4499,26451.49,316,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_023849C3,343,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.3061,26434.96,999,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_3C15285C,344,Edificio Saenz,ASESOR_7178B923,sin_clasificar,0.3501,26396.17,1383,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_02E6295D,345,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.3295,26365.19,1506,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_DA70DFA4,346,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.3394,26352.82,860,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_6AAC0CF8,347,Alicanto,ASESOR_B56EAA59,sin_clasificar,0.4474,26325.56,435,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_2289B221,348,Edificio Cuba Connect,ASESOR_C931A67B,sin_clasificar,0.2952,26282.48,1188,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_06B2D828,349,Modena,ASESOR_1DCEA22A,sin_clasificar,0.4729,26248.14,228,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_72BA187B,350,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3106,26180.2,1193,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_DEEEB5DF,351,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.4867,26103.61,770,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_04A8708C,352,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5369,26091.57,530,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_9A72C24F,353,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.4926,26083.28,935,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_459535FA,354,Sialia,ASESOR_1DCEA22A,sin_clasificar,0.3804,26062.01,404,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_09A1B036,355,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.4741,25979.87,729,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_355D8C0E,356,Matera,ASESOR_1F3B24E1,sin_clasificar,0.3754,25871.6,337,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_03A3D955,357,Modena,ASESOR_BB88CD67,sin_clasificar,0.4393,25855.54,258,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_2AB0CE76,358,Modena,ASESOR_C931A67B,sin_clasificar,0.4321,25854.38,226,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_62A0EAE9,359,Capadocia,ASESOR_B56EAA59,sin_clasificar,0.5161,25836.2,13,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_9197E484,360,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4592,25829.94,31,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_838F461C,361,Torre Nápoles,ASESOR_D5DBFC78,sin_clasificar,0.4648,25795.86,185,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_73DAA928,362,Tizón y Bueno,ASESOR_955CF27B,sin_clasificar,0.5025,25788.17,928,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_3963317A,363,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.4571,25784.41,536,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A43231C2,364,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2729,25773.7,1381,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_B3DFDC6E,365,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4766,25663.17,298,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_4E47EB55,366,Torre Nápoles,ASESOR_984C1E02,sin_clasificar,0.4725,25652.58,18,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_600B4CDF,367,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.4916,25636.68,738,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_0788979F,368,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.4813,25634.33,564,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8E6AEE9E,369,Sialia,ASESOR_2660085B,sin_clasificar,0.4876,25597.39,46,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_5F193B35,370,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5223,25594.88,226,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_F1607C19,371,Fenix,ASESOR_1959B8DB,sin_clasificar,0.4943,25579.43,518,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_9B15FED6,372,Fenix,ASESOR_1DCEA22A,sin_clasificar,0.4511,25579.04,361,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_62F77E7D,373,Modena,ASESOR_1DCEA22A,sin_clasificar,0.4564,25549.76,289,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_E52D0874,374,Edificio Urbanzen,ASESOR_1959B8DB,sin_clasificar,0.5224,25544.13,355,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_01299AC6,375,Modena,ASESOR_1F3B24E1,sin_clasificar,0.4982,25513.62,231,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_DE5872C6,376,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4596,25499.23,71,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_12E2C8DF,377,Torre Nápoles,ASESOR_1F3B24E1,sin_clasificar,0.4631,25456.87,312,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_2C4CF657,378,Torre Nápoles,ASESOR_26DEBB0E,sin_clasificar,0.4675,25454.72,12,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_21EF7793,379,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.4813,25383.38,738,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_64C212DF,380,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4767,25382.49,263,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_2AF4DD48,381,Matera,ASESOR_26DEBB0E,sin_clasificar,0.3759,25372.95,293,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_392A52E4,382,Modena,ASESOR_1DCEA22A,sin_clasificar,0.4746,25342.67,336,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_F65CCFBF,383,Edificio Urbanzen,ASESOR_1F3B24E1,sin_clasificar,0.4973,25314.96,173,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_48B361D4,384,Alicanto,ASESOR_D5DBFC78,sin_clasificar,0.4515,25259.49,643,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_37B73510,385,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2705,25239.59,1797,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_131B0C35,386,Modena,ASESOR_BB88CD67,sin_clasificar,0.4304,25123.67,266,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_15A26C6F,387,Alicanto,ASESOR_C931A67B,sin_clasificar,0.3509,25041.36,464,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_25DAC95B,388,Torre Nápoles,ASESOR_B56EAA59,sin_clasificar,0.4494,25011.67,316,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_AB5E292D,389,Edificio Urbanzen,ASESOR_1F3B24E1,sin_clasificar,0.4973,24988.24,295,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_B9888088,390,Sialia,ASESOR_59C3D8E4,sin_clasificar,0.4962,24960.45,206,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_48A1A756,391,Torre Nápoles,ASESOR_1959B8DB,sin_clasificar,0.5764,24953.72,4,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A934C244,392,Edificio Santa Cruz Infinite,ASESOR_7178B923,sin_clasificar,0.311,24842.03,1358,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_6EA2FDB3,393,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.5256,24833.25,715,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_99A0B871,394,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2753,24820.25,1496,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_04D19FDE,395,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2753,24820.25,1475,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A3AF7B38,396,Los Jardines de Urteaga,ASESOR_10B2BE3F,sin_clasificar,0.1557,24818.3,2862,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_3C1B7053,397,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3443,24813.6,2089,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_1D2028DD,398,Sialia,ASESOR_1DCEA22A,sin_clasificar,0.4868,24808.41,458,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_188C1FDC,399,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.4523,24793.46,698,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_0F785409,400,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.3413,24710.9,589,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_26D22866,401,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2677,24695.72,2483,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_DCAADAD1,402,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.5126,24690.53,773,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_B7C7470E,403,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.5159,24658.74,774,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_D26EAE87,404,Alicanto,ASESOR_26DEBB0E,sin_clasificar,0.4379,24608.2,655,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_6B3C238E,405,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2677,24551.75,1310,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A73B320D,406,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2677,24551.75,1057,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_F64F4107,407,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.442,24528.8,402,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_A5ABB150,408,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2677,24507.71,2680,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_E6F47E00,409,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2677,24507.71,1663,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_480F5A49,410,Modena,ASESOR_26DEBB0E,sin_clasificar,0.454,24450.97,389,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_612111A3,411,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.489,24427.47,588,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_52F14FC3,412,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.2789,24414.68,1810,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_FABF5B7F,413,Alicanto,ASESOR_2660085B,sin_clasificar,0.5611,24406.62,103,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_1C49F22F,414,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2702,24387.7,1919,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_8111EB15,415,Torre Nápoles,ASESOR_2660085B,sin_clasificar,0.4491,24377.66,33,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_FC72C98A,416,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.4573,24351.43,701,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_67E0BDB7,417,Fenix,ASESOR_2660085B,sin_clasificar,0.4329,24350.31,278,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
OP_AFCF8BC0,418,Modena,ASESOR_B56EAA59,sin_clasificar,0.4686,24295.25,296,P3_backlog,168,Backlog: no intervenir salvo nueva señal o capacidad disponible.,crm_aggregated_safe
