experiment_id,operation_id,proyecto,asesor_id,canal,prioridad,riesgo_caida,risk_band,valor_esperado_en_riesgo,experiment_arm,eligible,accion_tomada,resultado_7d,resultado_30d,outcome_class_7d,outcome_class_30d,is_positive_30d,is_negative_30d,is_pending_30d,treatment_contacted
riesgo_caida_action_impact_v1,OP_FE9E82E1C6,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.445082,medium,19554.39,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_BAB35E9692,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.443797,medium,34420.68,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D35C3410C8,Fenix,ASESOR_DA48A4F817,sin_clasificar,P2,0.443767,medium,30370.18,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_021945A1E5,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.442805,medium,27166.08,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3FB0706BFC,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.442366,medium,17925.99,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2DEDE1B28F,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.44196,medium,24528.8,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_74BD80FD44,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.44196,medium,23983.93,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_FB1550918D,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.44156,medium,30798.8,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_C5E64FEF72,Torre Nápoles,ASESOR_F59A4378D8,sin_clasificar,P2,0.441515,medium,23643.12,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_78F7BCAEFE,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.440656,medium,23664.8,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_94491972D6,Capadocia,ASESOR_CF9D39A66F,sin_clasificar,P2,0.440368,medium,23472.63,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_319981A5DD,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.439798,medium,23566.16,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8B70A2EAAE,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.439754,medium,21417.92,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_487875C538,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.439349,medium,25855.54,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_624CE0B43D,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.43905,medium,34825.34,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_60CD6EAD89,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.438528,medium,22364.9,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8B89CADEED,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.4379,medium,24608.2,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0FC031AB38,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.43717,medium,21712.07,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CB0E64045F,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.435215,medium,22195.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2ECAA0A8EF,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.43487,medium,21617.82,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D60D1A66C2,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.434621,medium,34307.25,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_542FC517BB,Edificio Cuba Connect,ASESOR_E05C20E0FE,sin_clasificar,P2,0.433258,medium,34797.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DD9715415F,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.43316,medium,35419.94,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3120F30DB2,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.432894,medium,24350.31,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_16CEC37BE6,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.432823,medium,39652.9,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2E4FB8AD14,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.432085,medium,25854.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_AA3F27355C,Capadocia,ASESOR_F59A4378D8,sin_clasificar,P2,0.432036,medium,30293.57,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8AB83E4DCA,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.431918,medium,39533.5,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B783956D21,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.431669,medium,37445.09,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7789B9F066,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.431596,medium,30994.36,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A4493361AE,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.431227,medium,22203.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0DC3BA349B,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.430406,medium,25123.67,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DB2BE655AC,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.429711,medium,42028.96,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3117D1E2E4,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.429427,medium,24179.68,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9109FB8819,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.426219,medium,17271.66,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_49B7DBEFA8,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.426063,medium,23422.82,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_45BC839E59,Matera,ASESOR_C6B4E60323,sin_clasificar,P2,0.425232,medium,28830.74,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_E55955923B,Alicanto,ASESOR_233077BA7F,sin_clasificar,P2,0.424145,medium,32466.19,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A66FDAA085,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.424111,medium,19721.17,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_C2298E2AEA,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.42391,medium,22763.96,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D1B37F3536,Capadocia,ASESOR_950BED165C,sin_clasificar,P2,0.423879,medium,22826.17,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A19DCABE2E,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.423767,medium,39035.27,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A4D2A15D5D,Matera,ASESOR_F59A4378D8,sin_clasificar,P2,0.423161,medium,32207.1,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_50D724227F,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.421711,medium,35233.92,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_69931B86A0,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.421037,medium,34103.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D6BEA11F24,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.418786,medium,31706.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_51308C7246,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.417199,medium,33892.83,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9EE3F55A02,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.417163,medium,29008.2,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F9DC758516,Matera,ASESOR_E5897908D5,sin_clasificar,P2,0.417139,medium,16258.86,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_469379AF0D,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.416809,medium,35049.47,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_32893D227B,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.416414,medium,31474.19,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_590E76C3F1,Matera,ASESOR_F59A4378D8,sin_clasificar,P2,0.416172,medium,31837.16,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_E56007D25D,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.415999,medium,32582.71,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6180B74299,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.415203,medium,34748.36,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D0C59E16E8,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.414951,medium,27029.74,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_20FCA1FB2E,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.413309,medium,36825.87,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_25A2602073,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.411837,medium,34971.11,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D7ADD378C2,Tizón y Bueno,ASESOR_E5897908D5,sin_clasificar,P2,0.411087,medium,28673.35,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2A2064905C,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.409727,medium,22611.88,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_85CD809E9A,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.409571,medium,16983.88,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_31F4BF12BB,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.409563,medium,29168.19,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_87D9F371E7,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.408443,medium,31346.52,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9382B8D0F0,Sialia,ASESOR_233077BA7F,sin_clasificar,P2,0.405553,medium,23116.55,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F6FAC49376,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,P2,0.404165,medium,38678.6,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CE0D3D1780,Capadocia,ASESOR_1265C8A465,sin_clasificar,P2,0.40401,medium,27224.02,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_FC7453CC14,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,P2,0.403311,medium,36843.11,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_826AADF6E9,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.403139,medium,16252.64,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9907A9B01D,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.403022,medium,41398.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A0306F329D,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.401897,medium,19291.06,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7E174780CA,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.401287,medium,19683.16,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8E616C35B6,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.401181,medium,16158.57,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4C66A09FF1,Tizón y Bueno,ASESOR_D49965A644,sin_clasificar,P2,0.400688,medium,35549.17,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6841D9AB4A,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.400672,medium,27248.17,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F8FE642DCE,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.400017,medium,16127.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9581BBFE8F,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.400017,medium,16046.1,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_FE6024554F,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.399312,medium,18568.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5D1DFD27C4,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.399118,medium,20534.64,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_19B4665FE3,Edificio Santa Cruz Infinite,ASESOR_1265C8A465,sin_clasificar,P2,0.397928,medium,30195.3,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_57C4A74DBE,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.397149,medium,15488.83,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4B789CDB0A,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.396745,medium,30350.96,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4B7F9AD9F7,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.394782,medium,22739.45,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_ED0E10721B,Alicanto,ASESOR_D49965A644,sin_clasificar,P2,0.394743,medium,32441.64,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_415595E77F,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,P2,0.393044,medium,32432.08,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CF19042B49,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.392845,medium,29946.56,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DED10144AE,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.390157,medium,26537.53,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_150B3892E3,Matera,ASESOR_C6B4E60323,sin_clasificar,P2,0.389082,medium,26526.84,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B447147009,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.3878,medium,37015.37,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_42210D0A7C,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.387022,medium,37308.64,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0C63F395AB,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.386449,medium,20000.9,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5EB10A503E,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.385284,medium,17730.89,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_512CC4D2B3,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.384306,medium,20336.67,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3E94AE0FE4,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.38271,medium,38527.2,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D70B5793CB,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.382441,medium,28969.93,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D976A6EA41,Edificio Urbanzen,ASESOR_E5897908D5,sin_clasificar,P2,0.38176,medium,33785.73,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5F5CC2D603,Sialia,ASESOR_C6B4E60323,sin_clasificar,P2,0.380356,medium,26062.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6AAD2460C5,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.379061,medium,27428.3,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_010E9A3E9F,Alicanto,ASESOR_1265C8A465,sin_clasificar,P2,0.37903,medium,18999.4,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1105A71915,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.376981,medium,27470.14,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1E49EDF4A6,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.375896,medium,27644.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1D6C2B78D1,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.375896,medium,25372.95,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1CA5FC2971,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.375356,medium,25871.6,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DEB6CBEBF1,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.375021,medium,21573.84,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D565C5F37F,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.372599,medium,36236.41,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1C1DAAF085,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.372599,medium,36236.41,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6A4E1B1ED7,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.372376,medium,28179.53,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_436FF93D62,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.371689,medium,14341.0,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_EB532648BD,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.371459,medium,19606.46,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_EE46CEFEC8,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.370422,medium,37688.39,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_092FD7CF58,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.370384,medium,35756.03,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_84EA5EE447,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.368512,medium,26759.51,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_541E0F4E7F,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.3676,medium,18471.89,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_ADE73B0C5F,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.366947,medium,35685.63,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9F4CBE930D,Capadocia,ASESOR_1265C8A465,sin_clasificar,P2,0.362887,medium,19249.26,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5FCBCDE7FA,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,P2,0.362375,medium,15323.03,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_74ECAD0C11,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.36037,medium,20162.7,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_840D3DCB7A,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.359424,medium,33586.21,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_610B5EADCF,Matera,ASESOR_E05C20E0FE,sin_clasificar,P2,0.358524,medium,23728.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_17AE32B439,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.357729,medium,21789.83,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B01DCCA5AE,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,P2,0.35619,medium,15766.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_626D70616E,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.356116,medium,32933.14,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_21D1A97C83,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.354115,medium,33042.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7408FC1C68,Matera,ASESOR_DA48A4F817,sin_clasificar,P2,0.353225,medium,21193.47,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_85BE73E148,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.353156,medium,33189.43,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
