experiment_id,operation_id,assigned_at,proyecto,asesor_id,canal,prioridad,riesgo_caida,risk_band,valor_esperado_en_riesgo,accion_recomendada,eligible,experiment_arm,assignment_score,holdout_reason,data_mode
riesgo_caida_action_impact_v1,OP_DE26CA7819,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.452072,medium,24002.58,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.683609,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DD591B0804,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,P2,0.451865,medium,23911.58,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.614105,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6F5A872BC8,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,P2,0.451465,medium,25259.49,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.254583,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_EDF45731C1,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_C6B4E60323,sin_clasificar,P2,0.451129,medium,25579.04,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.00876,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9AEC306A55,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_E5897908D5,sin_clasificar,P2,0.451056,medium,17523.54,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.13534,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DC98AFBBA5,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.450264,medium,28447.7,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.889355,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_82E05EC618,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.449855,medium,26451.49,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.960928,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0AE8F208B8,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.449396,medium,19079.94,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.107234,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_468E10C4D9,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,P2,0.449375,medium,25011.67,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.67525,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_58CB919275,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.449167,medium,23763.71,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.239333,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_AC8606524C,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.449068,medium,24377.66,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.876748,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_22E7A8D071,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_F59A4378D8,sin_clasificar,P2,0.448941,medium,23465.02,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.751385,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_816EE1923F,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_F59A4378D8,sin_clasificar,P2,0.448941,medium,22421.91,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.289765,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_AD7FCA509E,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.448742,medium,27142.74,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.935367,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1E4F84D9BF,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.448742,medium,26480.5,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.371147,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5BC7421903,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,P2,0.44854,medium,24055.89,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.196732,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_BCDB7C086F,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.448074,medium,23368.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.86195,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_525C1B556A,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.447716,medium,18166.07,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.775009,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3D732A8E4B,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.447367,medium,26325.56,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.791537,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DA15DAFACD,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.446884,medium,33522.99,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.422404,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CC7AB885B4,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,P2,0.446116,medium,29711.33,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.726546,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1AE908E5CE,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_C6B4E60323,sin_clasificar,P2,0.445901,medium,21643.35,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.28056,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1C93F8B78A,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,P2,0.445711,medium,22107.01,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.104954,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_FE9E82E1C6,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.445082,medium,19554.39,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.450755,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_BAB35E9692,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.443797,medium,34420.68,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.888005,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D35C3410C8,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_DA48A4F817,sin_clasificar,P2,0.443767,medium,30370.18,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.998766,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_021945A1E5,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.442805,medium,27166.08,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.735993,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3FB0706BFC,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.442366,medium,17925.99,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.443841,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2DEDE1B28F,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.44196,medium,24528.8,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.522475,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_74BD80FD44,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.44196,medium,23983.93,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.89667,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_FB1550918D,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.44156,medium,30798.8,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.109705,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_C5E64FEF72,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_F59A4378D8,sin_clasificar,P2,0.441515,medium,23643.12,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.521635,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_78F7BCAEFE,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.440656,medium,23664.8,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.422794,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_94491972D6,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_CF9D39A66F,sin_clasificar,P2,0.440368,medium,23472.63,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.089736,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_319981A5DD,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.439798,medium,23566.16,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.426487,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8B70A2EAAE,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.439754,medium,21417.92,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.41824,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_487875C538,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.439349,medium,25855.54,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.12377,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_624CE0B43D,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.43905,medium,34825.34,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.812528,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_60CD6EAD89,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.438528,medium,22364.9,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.905609,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8B89CADEED,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.4379,medium,24608.2,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.759134,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0FC031AB38,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.43717,medium,21712.07,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.171644,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CB0E64045F,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.435215,medium,22195.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.765921,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2ECAA0A8EF,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.43487,medium,21617.82,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.923357,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D60D1A66C2,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.434621,medium,34307.25,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.882262,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_542FC517BB,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_E05C20E0FE,sin_clasificar,P2,0.433258,medium,34797.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.948685,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DD9715415F,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.43316,medium,35419.94,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.249907,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3120F30DB2,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.432894,medium,24350.31,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.173259,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_16CEC37BE6,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.432823,medium,39652.9,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.89187,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2E4FB8AD14,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.432085,medium,25854.38,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.249372,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_AA3F27355C,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_F59A4378D8,sin_clasificar,P2,0.432036,medium,30293.57,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.779548,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8AB83E4DCA,2026-07-05T01:23:32.267615+00:00,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.431918,medium,39533.5,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.938978,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B783956D21,2026-07-05T01:23:32.267615+00:00,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.431669,medium,37445.09,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.265952,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7789B9F066,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.431596,medium,30994.36,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.542932,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A4493361AE,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.431227,medium,22203.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.823013,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0DC3BA349B,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.430406,medium,25123.67,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.991565,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DB2BE655AC,2026-07-05T01:23:32.267615+00:00,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,P2,0.429711,medium,42028.96,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.658709,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3117D1E2E4,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_E5897908D5,sin_clasificar,P2,0.429427,medium,24179.68,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.160582,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9109FB8819,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.426219,medium,17271.66,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.394299,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_49B7DBEFA8,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.426063,medium,23422.82,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.017453,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_45BC839E59,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_C6B4E60323,sin_clasificar,P2,0.425232,medium,28830.74,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.352357,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_E55955923B,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_233077BA7F,sin_clasificar,P2,0.424145,medium,32466.19,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.769362,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A66FDAA085,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.424111,medium,19721.17,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.194868,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_C2298E2AEA,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.42391,medium,22763.96,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.588733,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D1B37F3536,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_950BED165C,sin_clasificar,P2,0.423879,medium,22826.17,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.679537,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A19DCABE2E,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.423767,medium,39035.27,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.294556,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A4D2A15D5D,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_F59A4378D8,sin_clasificar,P2,0.423161,medium,32207.1,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.871012,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_50D724227F,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.421711,medium,35233.92,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.448361,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_69931B86A0,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.421037,medium,34103.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.735744,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D6BEA11F24,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.418786,medium,31706.38,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.017814,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_51308C7246,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.417199,medium,33892.83,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.280944,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9EE3F55A02,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.417163,medium,29008.2,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.338304,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F9DC758516,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_E5897908D5,sin_clasificar,P2,0.417139,medium,16258.86,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.989087,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_469379AF0D,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,P2,0.416809,medium,35049.47,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.650181,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_32893D227B,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.416414,medium,31474.19,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.27817,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_590E76C3F1,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_F59A4378D8,sin_clasificar,P2,0.416172,medium,31837.16,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.427457,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_E56007D25D,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.415999,medium,32582.71,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.940517,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6180B74299,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.415203,medium,34748.36,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.114863,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D0C59E16E8,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.414951,medium,27029.74,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.973367,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_20FCA1FB2E,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.413309,medium,36825.87,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.191323,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_25A2602073,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.411837,medium,34971.11,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.595536,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D7ADD378C2,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E5897908D5,sin_clasificar,P2,0.411087,medium,28673.35,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.685268,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2A2064905C,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_F59A4378D8,sin_clasificar,P2,0.409727,medium,22611.88,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.989391,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_85CD809E9A,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.409571,medium,16983.88,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.723532,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_31F4BF12BB,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.409563,medium,29168.19,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.397235,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_87D9F371E7,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.408443,medium,31346.52,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.581998,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
